# t	u	y	y1	dy1	dy2	F1	F2	z_f	F_f
# model_name=two_mass_actuator_grounded_m2_lugre2, controlled_output=y2, dt=0.02 sec, dt_sim=0.001 sec, input_type=random_steps, preg_blackbox_enabled=False, r_preg=1, m1=1, m2=1, kp=25, bp=0, k1=0.35, k2=0.2, kg1=0, kg2=2, ka=1, omega_a=18, zeta_a=0.65, normal_force=8, mu_k=0.12, mu_s=0.65, sigma_0=5000, sigma_1=30, sigma_2=0.05, v_s=0.12, friction_shape_alpha=2, g_eps=1e-12
1.5142000000e+02	-7.2406385427e+00	-2.5975988943e+00	-2.8268575240e+00	-8.6083876913e-01	-3.3698523596e-03	-7.2406383245e+00	-5.7314657424e+00	-2.0868380686e-04	-1.1243844654e+00
1.5144000000e+02	-7.2406385427e+00	-2.5975886786e+00	-2.8442865143e+00	-8.8058330304e-01	2.0380294608e-03	-7.2406383702e+00	-6.1674458927e+00	-1.9219157945e-04	-8.8841364373e-01
1.5146000000e+02	-7.2406385427e+00	-2.5975941955e+00	-2.8620213706e+00	-8.9141184703e-01	-3.5116727508e-03	-7.2406384164e+00	-6.6106793772e+00	-1.9253420029e-04	-1.0486797671e+00
1.5148000000e+02	-7.2406385427e+00	-2.5977294635e+00	-2.8798835271e+00	-8.9332420857e-01	-9.3515980405e-03	-7.2406384583e+00	-7.0538515922e+00	-2.9579422259e-04	-1.6797980013e+00
1.5150000000e+02	-7.2406385427e+00	-2.5979354211e+00	-2.8976955369e+00	-8.8641753130e-01	-1.0530085388e-02	-7.2406384932e+00	-7.4940028953e+00	-4.2909608725e-04	-2.3307501723e+00
1.5152000000e+02	-7.2406385427e+00	-2.5981335783e+00	-2.9152823819e+00	-8.7083588103e-01	-9.1535916957e-03	-7.2406385201e+00	-7.9287200900e+00	-5.3461127141e-04	-2.8062889048e+00
1.5154000000e+02	-7.2406385427e+00	-2.5983053194e+00	-2.9324724831e+00	-8.4678382955e-01	-8.2713372778e-03	-7.2406385393e+00	-8.3541790907e+00	-6.1117704784e-04	-3.1580486015e+00
1.5156000000e+02	-7.2406385427e+00	-2.5984767692e+00	-2.9490991830e+00	-8.1455222858e-01	-9.1868089289e-03	-7.2406385516e+00	-8.7655603451e+00	-6.7593912184e-04	-3.4757749624e+00
1.5158000000e+02	-7.2406385427e+00	-2.5986835395e+00	-2.9650026009e+00	-7.7452796848e-01	-1.1702170594e-02	-7.2406385584e+00	-9.1579765363e+00	-7.4078123934e-04	-3.8035515565e+00
1.5160000000e+02	-7.2406385427e+00	-2.5989513239e+00	-2.9800315156e+00	-7.2718842775e-01	-1.5203590728e-02	-7.2406385611e+00	-9.5270047918e+00	-8.0685076188e-04	-4.1326101673e+00
1.5162000000e+02	-7.2406385427e+00	-2.5992966437e+00	-2.9940450674e+00	-6.7309066138e-01	-1.9470951362e-02	-7.2406385609e+00	-9.8687105943e+00	-8.6855538583e-04	-4.4294849246e+00
1.5164000000e+02	-7.2406385427e+00	-2.5997378512e+00	-3.0069142628e+00	-6.1286328642e-01	-2.4911601310e-02	-7.2406385589e+00	-1.0179410290e+01	-9.1887783493e-04	-4.6591542315e+00
1.5166000000e+02	-7.2406385427e+00	-2.6003076583e+00	-3.0185233688e+00	-5.4720376338e-01	-3.2561625707e-02	-7.2406385559e+00	-1.0455392763e+01	-9.5060591771e-04	-4.7837693463e+00
1.5168000000e+02	-7.2406385427e+00	-2.6010675525e+00	-3.0287713102e+00	-4.7688149435e-01	-4.4359760670e-02	-7.2406385528e+00	-1.0692593943e+01	-9.5247747364e-04	-4.7349105541e+00
1.5170000000e+02	-7.2406385427e+00	-2.6021360673e+00	-3.0375732085e+00	-4.0274997328e-01	-6.4459349442e-02	-7.2406385497e+00	-1.0885928530e+01	-8.9593099846e-04	-4.3228434741e+00
1.5172000000e+02	-7.2406385427e+00	-2.6037722954e+00	-3.0448623588e+00	-3.2578290160e-01	-1.0416497239e-01	-7.2406385471e+00	-1.1027251584e+01	-6.8882101436e-04	-2.9331193865e+00
1.5174000000e+02	-7.2406385427e+00	-2.6065883031e+00	-3.0505935423e+00	-2.4718306572e-01	-1.8419227876e-01	-7.2406385450e+00	-1.1100130980e+01	-2.9157679678e-04	-1.0778017398e+00
1.5176000000e+02	-7.2406385427e+00	-2.6112401030e+00	-3.0547492042e+00	-1.6851628442e-01	-2.8112459279e-01	-7.2406385435e+00	-1.1087727528e+01	-1.9603920049e-04	-9.7127202176e-01
1.5178000000e+02	-7.2406385427e+00	-2.6178222707e+00	-3.0573453309e+00	-9.1518573196e-02	-3.7662726304e-01	-7.2406385424e+00	-1.0988076506e+01	-1.9205111803e-04	-9.7870961648e-01
1.5180000000e+02	-7.2406385427e+00	-2.6262809594e+00	-3.0584324546e+00	-1.7894256705e-02	-4.6849377661e-01	-7.2406385418e+00	-1.0803787378e+01	-1.9200023125e-04	-9.8342382273e-01
1.5182000000e+02	-7.2406385427e+00	-2.6365265369e+00	-3.0580944345e+00	5.0733869688e-02	-5.5504121120e-01	-7.2406385415e+00	-1.0539197440e+01	-1.9200000049e-04	-9.8775205829e-01
1.5184000000e+02	-7.2406385427e+00	-2.6484365335e+00	-3.0564464987e+00	1.1285696299e-01	-6.3468240331e-01	-7.2406385414e+00	-1.0200249130e+01	-1.9200000000e-04	-9.9173412016e-01
1.5186000000e+02	-7.2406385427e+00	-2.6618581476e+00	-3.0536326603e+00	1.6711012522e-01	-7.0597663705e-01	-7.2406385415e+00	-9.7943628162e+00	-1.9200000000e-04	-9.9529883185e-01
1.5188000000e+02	-7.2406385427e+00	-2.6766114721e+00	-3.0498225635e+00	2.1229930950e-01	-7.6765851582e-01	-7.2406385417e+00	-9.3302772849e+00	-1.9200000000e-04	-9.9838292579e-01
1.5190000000e+02	-7.2406385427e+00	-2.6924932538e+00	-3.0452078281e+00	2.4742459485e-01	-8.1866259069e-01	-7.2406385419e+00	-8.8178643567e+00	-1.9200000000e-04	-1.0009331295e+00
1.5192000000e+02	-7.2406385427e+00	-2.7092811039e+00	-3.0399979672e+00	2.7169937832e-01	-8.5814377939e-01	-7.2406385421e+00	-8.2679215829e+00	-1.9200000000e-04	-1.0029071890e+00
1.5194000000e+02	-7.2406385427e+00	-2.7267380714e+00	-3.0344159663e+00	2.8456511882e-01	-8.8549318936e-01	-7.2406385423e+00	-7.6919473715e+00	-1.9200000000e-04	-1.0042746595e+00
1.5196000000e+02	-7.2406385427e+00	-2.7446174848e+00	-3.0286936133e+00	2.8570135961e-01	-9.0034905059e-01	-7.2406385424e+00	-7.1019032128e+00	-1.9200000000e-04	-1.0050174525e+00
1.5198000000e+02	-7.2406385427e+00	-2.7626679613e+00	-3.0230666777e+00	2.7503085406e-01	-9.0260256536e-01	-7.2406385426e+00	-6.5099679113e+00	-1.9200000000e-04	-1.0051301283e+00
1.5200000000e+02	-7.2406385427e+00	-2.7806384819e+00	-3.0177700365e+00	2.5271971946e-01	-8.9239858633e-01	-7.2406385426e+00	-5.9282888634e+00	-1.9200000000e-04	-1.0046199293e+00
1.5202000000e+02	-7.2406385427e+00	-2.7982834282e+00	-3.0130328462e+00	2.1917264541e-01	-8.7013113974e-01	-7.2406385427e+00	-5.3687354498e+00	-1.9200000000e-04	-1.0035065570e+00
1.5204000000e+02	-7.2406385427e+00	-2.8153674788e+00	-3.0090738604e+00	1.7502328349e-01	-8.3643391549e-01	-7.2406385427e+00	-4.8426595400e+00	-1.9200000000e-04	-1.0018216958e+00
1.5206000000e+02	-7.2406385427e+00	-2.8316702672e+00	-3.0060969845e+00	1.2112004205e-01	-7.9216594707e-01	-7.2406385427e+00	-4.3606679312e+00	-1.9200000000e-04	-9.9960829735e-01
1.5208000000e+02	-7.2406385427e+00	-2.8469907079e+00	-3.0042871588e+00	5.8507601894e-02	-7.3839280081e-01	-7.2406385427e+00	-3.9324112713e+00	-1.9200000000e-04	-9.9691964004e-01
1.5210000000e+02	-7.2406385427e+00	-2.8611509044e+00	-3.0038066508e+00	-1.1595446208e-02	-6.7636368315e-01	-7.2406385427e+00	-3.5663936584e+00	-1.9200000000e-04	-9.9381818416e-01
1.5212000000e+02	-7.2406385427e+00	-2.8739995628e+00	-3.0047918291e+00	-8.7822364919e-02	-6.0748495534e-01	-7.2406385427e+00	-3.2698066574e+00	-1.9200000001e-04	-9.9037424785e-01
1.5214000000e+02	-7.2406385427e+00	-2.8854148439e+00	-3.0073504825e+00	-1.6868689118e-01	-5.3329061461e-01	-7.2406385427e+00	-3.0483909644e+00	-1.9200000204e-04	-9.8666455818e-01
1.5216000000e+02	-7.2406385427e+00	-2.8953066007e+00	-3.0115597352e+00	-2.5261411615e-01	-4.5541033907e-01	-7.2406385427e+00	-2.9063283625e+00	-1.9200042642e-04	-9.8277585019e-01
1.5218000000e+02	-7.2406385427e+00	-2.9036179474e+00	-3.0174645965e+00	-3.3797298252e-01	-3.7553364893e-01	-7.2406385427e+00	-2.8461662258e+00	-1.9204275389e-04	-9.7925904495e-01
1.5220000000e+02	-7.2406385427e+00	-2.9103256272e+00	-3.0250771709e+00	-4.2310966203e-01	-2.9528163045e-01	-7.2406385427e+00	-2.8687885932e+00	-1.9379602012e-04	-9.9258389520e-01
1.5222000000e+02	-7.2406385427e+00	-2.9154285114e+00	-3.0343765294e+00	-5.0637927887e-01	-2.1462133250e-01	-7.2406385427e+00	-2.9737004489e+00	-2.2269312857e-04	-1.2354534114e+00
1.5224000000e+02	-7.2406385427e+00	-2.9188408011e+00	-3.0453090577e+00	-5.8615431211e-01	-1.2260566498e-01	-7.2406385427e+00	-3.1617064143e+00	-4.2041737214e-04	-2.6341596696e+00
1.5226000000e+02	-7.2406385427e+00	-2.9201259283e+00	-3.0577880897e+00	-6.6072927122e-01	-3.5301103550e-03	-7.2406385427e+00	-3.4415540359e+00	-7.0687021781e-04	-3.5683994302e+00
1.5228000000e+02	-7.2406385427e+00	-2.9194451010e+00	-3.0716913498e+00	-7.2829873890e-01	5.0521902366e-02	-7.2406385427e+00	-3.8061562187e+00	1.3904129585e-04	1.9798209161e+00
1.5230000000e+02	-7.2406385427e+00	-2.9185866884e+00	-3.0868654089e+00	-7.8770060375e-01	2.9313395799e-02	-7.2406385427e+00	-4.2069680128e+00	6.2035464924e-04	3.4320777350e+00
1.5232000000e+02	-7.2406385427e+00	-2.9184005899e+00	-3.1031424256e+00	-8.3856954162e-01	-1.0352673905e-02	-7.2406385427e+00	-4.6185458907e+00	6.4572801277e-04	2.7235322988e+00
1.5234000000e+02	-7.2406385427e+00	-2.9187420811e+00	-3.1203506815e+00	-8.8080213697e-01	-1.6873377838e-02	-7.2406385427e+00	-5.0402150121e+00	1.7209455032e-04	2.6830498889e-01
1.5236000000e+02	-7.2406385427e+00	-2.9189405604e+00	-3.1383151143e+00	-9.1412154848e-01	-2.7338162230e-03	-7.2406385427e+00	-5.4843638492e+00	-3.8631265799e-05	-2.7225975220e-01
1.5238000000e+02	-7.2406385427e+00	-2.9189171905e+00	-3.1568535109e+00	-9.3814256161e-01	2.4971018381e-03	-7.2406385427e+00	-5.9484080084e+00	-1.4156656928e-05	5.2747149379e-03
1.5240000000e+02	-7.2406385427e+00	-2.9189214007e+00	-3.1757772818e+00	-9.5264057444e-01	-3.7961212513e-03	-7.2406385427e+00	-6.4213970266e+00	-1.8111855024e-05	-2.0264778839e-01
1.5242000000e+02	-7.2406385427e+00	-2.9190584234e+00	-3.1948954493e+00	-9.5758854419e-01	-8.9414746078e-03	-7.2406385427e+00	-6.8959256475e+00	-1.4421920018e-04	-9.5242057171e-01
1.5244000000e+02	-7.2406385427e+00	-2.9192405832e+00	-3.2140175829e+00	-9.5305163320e-01	-8.5993248368e-03	-7.2406385427e+00	-7.3694249939e+00	-2.8798029268e-04	-1.6265759151e+00
1.5246000000e+02	-7.2406385427e+00	-2.9193917427e+00	-3.2329550084e+00	-9.3914135268e-01	-6.6072553247e-03	-7.2406385427e+00	-7.8390816432e+00	-3.8956178440e-04	-2.0719251292e+00
1.5248000000e+02	-7.2406385427e+00	-2.9195166259e+00	-3.2515219697e+00	-9.1604457001e-01	-6.2657767186e-03	-7.2406385427e+00	-8.3001335947e+00	-4.6305240341e-04	-2.4196686523e+00
1.5250000000e+02	-7.2406385427e+00	-2.9196560803e+00	-3.2695374633e+00	-8.8405216572e-01	-7.9279937373e-03	-7.2406385427e+00	-8.7470345737e+00	-5.3527540173e-04	-2.7917636829e+00
1.5252000000e+02	-7.2406385427e+00	-2.9198390590e+00	-3.2868273727e+00	-8.4356021804e-01	-1.0403162086e-02	-7.2406385427e+00	-9.1747078438e+00	-6.1624638916e-04	-3.2077808690e+00
1.5254000000e+02	-7.2406385427e+00	-2.9200713396e+00	-3.3032264339e+00	-7.9505505560e-01	-1.2780372616e-02	-7.2406385427e+00	-9.5788773556e+00	-7.0002924599e-04	-3.6237249826e+00
1.5256000000e+02	-7.2406385427e+00	-2.9203490993e+00	-3.3185798882e+00	-7.3909916687e-01	-1.4997786896e-02	-7.2406385427e+00	-9.9557697226e+00	-7.7777393155e-04	-3.9987591689e+00
1.5258000000e+02	-7.2406385427e+00	-2.9206731178e+00	-3.3327449248e+00	-6.7632412802e-01	-1.7498401108e-02	-7.2406385427e+00	-1.0301795174e+01	-8.4465715823e-04	-4.3153206198e+00
1.5260000000e+02	-7.2406385427e+00	-2.9210547802e+00	-3.3455920312e+00	-6.0742792881e-01	-2.0861811315e-02	-7.2406385427e+00	-1.0613431277e+01	-8.9895821673e-04	-4.5672518221e+00
1.5262000000e+02	-7.2406385427e+00	-2.9215175608e+00	-3.3570063049e+00	-5.3317327137e-01	-2.5727645579e-02	-7.2406385427e+00	-1.0887218603e+01	-9.3916013915e-04	-4.7454219115e+00
1.5264000000e+02	-7.2406385427e+00	-2.9220995735e+00	-3.3668887309e+00	-4.5438603674e-01	-3.2966784756e-02	-7.2406385427e+00	-1.1119728935e+01	-9.6160000408e-04	-4.8265852904e+00
1.5266000000e+02	-7.2406385427e+00	-2.9228619811e+00	-3.3751574434e+00	-3.7195564494e-01	-4.4121383631e-02	-7.2406385427e+00	-1.1307386559e+01	-9.5735553560e-04	-4.7540992402e+00
1.5268000000e+02	-7.2406385427e+00	-2.9239120222e+00	-3.3817490483e+00	-2.8684202170e-01	-6.2575042877e-02	-7.2406385427e+00	-1.1445925651e+01	-9.0276869472e-04	-4.3721326948e+00
1.5270000000e+02	-7.2406385427e+00	-2.9254707872e+00	-3.3866202462e+00	-2.0010224406e-01	-9.7414451536e-02	-7.2406385427e+00	-1.1528736475e+01	-7.2472121519e-04	-3.1929722308e+00
1.5272000000e+02	-7.2406385427e+00	-2.9280560145e+00	-3.3897504844e+00	-1.1297665010e-01	-1.6808581324e-01	-7.2406385427e+00	-1.1542361747e+01	-3.4181480209e-04	-1.2215661508e+00
1.5274000000e+02	-7.2406385427e+00	-2.9323301008e+00	-3.3911470951e+00	-2.7024532090e-02	-2.5968022519e-01	-7.2406385427e+00	-1.1470424858e+01	-2.0099922861e-04	-9.7301653091e-01
1.5276000000e+02	-7.2406385427e+00	-2.9384285943e+00	-3.3908509106e+00	5.6012973128e-02	-3.4951796354e-01	-7.2406385427e+00	-1.1310557908e+01	-1.9219871580e-04	-9.7719768182e-01
1.5278000000e+02	-7.2406385427e+00	-2.9462789023e+00	-3.3889373567e+00	1.3443693036e-01	-4.3457484388e-01	-7.2406385427e+00	-1.1066461360e+01	-1.9200191912e-04	-9.8172404460e-01
1.5280000000e+02	-7.2406385427e+00	-2.9557686394e+00	-3.3855148486e+00	2.0665318503e-01	-5.1319362461e-01	-7.2406385427e+00	-1.0743655229e+01	-1.9200001074e-04	-9.8565964875e-01
1.5282000000e+02	-7.2406385427e+00	-2.9667534812e+00	-3.3807223656e+00	2.7120452289e-01	-5.8384316109e-01	-7.2406385427e+00	-1.0349222111e+01	-1.9200000005e-04	-9.8919215790e-01
1.5284000000e+02	-7.2406385427e+00	-2.9790601080e+00	-3.3747264197e+00	3.2679942851e-01	-6.4516057928e-01	-7.2406385427e+00	-9.8916577940e+00	-1.9200000000e-04	-9.9225802896e-01
1.5286000000e+02	-7.2406385427e+00	-2.9924898645e+00	-3.3677174824e+00	3.7233733478e-01	-6.9597933485e-01	-7.2406385427e+00	-9.3806904472e+00	-1.9200000000e-04	-9.9479896674e-01
1.5288000000e+02	-7.2406385427e+00	-3.0068229197e+00	-3.3599059467e+00	4.0692984413e-01	-7.3535175870e-01	-7.2406385427e+00	-8.8270756732e+00	-1.9200000000e-04	-9.9676758793e-01
1.5290000000e+02	-7.2406385427e+00	-3.0218228314e+00	-3.3515177079e+00	4.2991751359e-01	-7.6256700451e-01	-7.2406385427e+00	-8.2423719143e+00	-1.9200000000e-04	-9.9812835023e-01
1.5292000000e+02	-7.2406385427e+00	-3.0372414214e+00	-3.3427894567e+00	4.4088188917e-01	-7.7716407969e-01	-7.2406385427e+00	-7.6387008827e+00	-1.9200000000e-04	-9.9885820398e-01
1.5294000000e+02	-7.2406385427e+00	-3.0528238604e+00	-3.3339637793e+00	4.3965257320e-01	-7.7893972456e-01	-7.2406385427e+00	-7.0284979747e+00	-1.9200000000e-04	-9.9894698623e-01
1.5296000000e+02	-7.2406385427e+00	-3.0683138572e+00	-3.3252841691e+00	4.2630921079e-01	-7.6795101011e-01	-7.2406385427e+00	-6.4242577958e+00	-1.9200000000e-04	-9.9839755051e-01
1.5298000000e+02	-7.2406385427e+00	-3.0834588474e+00	-3.3169900472e+00	4.0117838513e-01	-7.4451263313e-01	-7.2406385427e+00	-5.8382799954e+00	-1.9200000000e-04	-9.9722563166e-01
1.5300000000e+02	-7.2406385427e+00	-3.0980150747e+00	-3.3093118976e+00	3.6482551500e-01	-7.0918899513e-01	-7.2406385427e+00	-5.2824205717e+00	-1.9200000000e-04	-9.9545944976e-01
1.5302000000e+02	-7.2406385427e+00	-3.1117524644e+00	-3.3024666110e+00	3.1804194867e-01	-6.6278125678e-01	-7.2406385427e+00	-4.7678536658e+00	-1.9200000000e-04	-9.9313906284e-01
1.5304000000e+02	-7.2406385427e+00	-3.1244591887e+00	-3.2966531335e+00	2.6182754510e-01	-6.0630966090e-01	-7.2406385427e+00	-4.3048486205e+00	-1.9200000001e-04	-9.9031548313e-01
1.5306000000e+02	-7.2406385427e+00	-3.1359458357e+00	-3.2920485054e+00	1.9736912277e-01	-5.4099151092e-01	-7.2406385427e+00	-3.9025667424e+00	-1.9200000116e-04	-9.8704959035e-01
1.5308000000e+02	-7.2406385427e+00	-3.1460490970e+00	-3.2888043681e+00	1.2601523871e-01	-4.6821526897e-01	-7.2406385427e+00	-3.5688817782e+00	-1.9200018829e-04	-9.8341309888e-01
1.5310000000e+02	-7.2406385427e+00	-3.1546348999e+00	-3.2870440088e+00	4.9247832116e-02	-3.8951032921e-01	-7.2406385427e+00	-3.3102277212e+00	-1.9202032865e-04	-9.7971083961e-01
1.5312000000e+02	-7.2406385427e+00	-3.1616006312e+00	-3.2868599975e+00	-3.1348636451e-02	-3.0645741998e-01	-7.2406385427e+00	-3.1314841586e+00	-1.9311999302e-04	-9.8697616519e-01
1.5314000000e+02	-7.2406385427e+00	-3.1668678217e+00	-3.2883124546e+00	-1.1411856767e-01	-2.1928620737e-01	-7.2406385427e+00	-3.0361158232e+00	-2.1843410809e-04	-1.2108586964e+00
1.5316000000e+02	-7.2406385427e+00	-3.1702707946e+00	-3.2914278198e+00	-1.9734564700e-01	-1.1575408882e-01	-7.2406385427e+00	-3.0289256305e+00	-4.3661970939e-04	-2.7812628143e+00
1.5318000000e+02	-7.2406385427e+00	-3.1712628991e+00	-3.2961968500e+00	-2.7914722927e-01	1.6785127124e-02	-7.2406385427e+00	-3.1233487721e+00	-6.4984001041e-04	-2.4251127186e+00
1.5320000000e+02	-7.2406385427e+00	-3.1702900967e+00	-3.3025706550e+00	-3.5752641318e-01	6.2125070299e-02	-7.2406385427e+00	-3.3070139557e+00	3.6507611749e-04	2.8828297449e+00
1.5322000000e+02	-7.2406385427e+00	-3.1691287181e+00	-3.3104665535e+00	-4.3122184250e-01	4.9785119794e-02	-7.2406385427e+00	-3.5334458843e+00	7.3775266051e-04	3.9684913802e+00
1.5324000000e+02	-7.2406385427e+00	-3.1684190217e+00	-3.3197842204e+00	-4.9962890210e-01	1.9011827603e-02	-7.2406385427e+00	-3.7841299672e+00	8.5570308128e-04	4.3708569619e+00
1.5326000000e+02	-7.2406385427e+00	-3.1683994898e+00	-3.3304141131e+00	-5.6240013069e-01	-1.3361733416e-02	-7.2406385427e+00	-4.0503655827e+00	7.3462772375e-04	2.9855938858e+00
1.5328000000e+02	-7.2406385427e+00	-3.1686706249e+00	-3.3422406920e+00	-6.1922911070e-01	-9.0078047439e-03	-7.2406385427e+00	-4.3392516771e+00	3.2603329259e-04	1.2743753473e+00
1.5330000000e+02	-7.2406385427e+00	-3.1687172955e+00	-3.3551400950e+00	-6.6958091546e-01	2.7935686500e-03	-7.2406385427e+00	-4.6605699877e+00	2.6101344684e-04	1.3679712438e+00
1.5332000000e+02	-7.2406385427e+00	-3.1686443079e+00	-3.3689769831e+00	-7.1289765207e-01	2.4649718069e-03	-7.2406385427e+00	-5.0083168812e+00	3.1379337065e-04	1.6207193146e+00
1.5334000000e+02	-7.2406385427e+00	-3.1686669199e+00	-3.3836065108e+00	-7.4879580662e-01	-4.5659225296e-03	-7.2406385427e+00	-5.3734897719e+00	2.7927599017e-04	1.2223472911e+00
1.5336000000e+02	-7.2406385427e+00	-3.1687833927e+00	-3.3988777041e+00	-7.7702767409e-01	-5.8880324217e-03	-7.2406385427e+00	-5.7523577844e+00	1.3945718858e-04	4.9661763723e-01
1.5338000000e+02	-7.2406385427e+00	-3.1688764595e+00	-3.4146350868e+00	-7.9738127558e-01	-3.3750187680e-03	-7.2406385427e+00	-6.1439656838e+00	3.8484712380e-05	8.7255101107e-02
1.5340000000e+02	-7.2406385427e+00	-3.1689321234e+00	-3.4307192929e+00	-8.0968894937e-01	-2.6925355917e-03	-7.2406385427e+00	-6.5446792372e+00	-1.7721748270e-05	-1.6814243504e-01
1.5342000000e+02	-7.2406385427e+00	-3.1689992477e+00	-3.4469684949e+00	-8.1387760536e-01	-4.1799148042e-03	-7.2406385427e+00	-6.9492311809e+00	-8.1615672210e-05	-5.2383429551e-01
1.5344000000e+02	-7.2406385427e+00	-3.1690975193e+00	-3.4632204369e+00	-8.0997481456e-01	-5.4710019221e-03	-7.2406385427e+00	-7.3530729398e+00	-1.6801196867e-04	-9.7790327620e-01
1.5346000000e+02	-7.2406385427e+00	-3.1692106410e+00	-3.4793142459e+00	-7.9808803322e-01	-5.7029228326e-03	-7.2406385427e+00	-7.7525901208e+00	-2.5784240783e-04	-1.4180897182e+00
1.5348000000e+02	-7.2406385427e+00	-3.1693233938e+00	-3.4950918955e+00	-7.7839428801e-01	-5.5921678567e-03	-7.2406385427e+00	-8.1442125422e+00	-3.3815053558e-04	-1.8041527445e+00
1.5350000000e+02	-7.2406385427e+00	-3.1694368892e+00	-3.5103996207e+00	-7.5114362673e-01	-5.8402415736e-03	-7.2406385427e+00	-8.5240682887e+00	-4.1064106880e-04	-2.1593908045e+00
1.5352000000e+02	-7.2406385427e+00	-3.1695598642e+00	-3.5250894217e+00	-7.1666259590e-01	-6.5058336282e-03	-7.2406385427e+00	-8.8882389373e+00	-4.8072063367e-04	-2.5086710382e+00
1.5354000000e+02	-7.2406385427e+00	-3.1696979699e+00	-3.5390205748e+00	-6.7535132317e-01	-7.3020978910e-03	-7.2406385427e+00	-9.2330651230e+00	-5.5009432764e-04	-2.8536789719e+00
1.5356000000e+02	-7.2406385427e+00	-3.1698512782e+00	-3.5520610379e+00	-6.2767651846e-01	-8.0048778607e-03	-7.2406385427e+00	-9.5552439917e+00	-6.1697269549e-04	-3.1824272909e+00
1.5358000000e+02	-7.2406385427e+00	-3.1700172544e+00	-3.5640887072e+00	-5.7416422675e-01	-8.5743813045e-03	-7.2406385427e+00	-9.8517863191e+00	-6.7899719003e-04	-3.4840040879e+00
1.5360000000e+02	-7.2406385427e+00	-3.1701937678e+00	-3.5749925415e+00	-5.1539370216e-01	-9.0705412772e-03	-7.2406385427e+00	-1.0119969343e+01	-7.3486050199e-04	-3.7536984804e+00
1.5362000000e+02	-7.2406385427e+00	-3.1703799588e+00	-3.5846735700e+00	-4.5199177544e-01	-9.5470620064e-03	-7.2406385427e+00	-1.0357340280e+01	-7.8426363578e-04	-3.9911073796e+00
1.5364000000e+02	-7.2406385427e+00	-3.1705755180e+00	-3.5930457843e+00	-3.8462677489e-01	-1.0001682319e-02	-7.2406385427e+00	-1.0561756658e+01	-8.2734863269e-04	-4.1972402855e+00
1.5366000000e+02	-7.2406385427e+00	-3.1707794726e+00	-3.6000369003e+00	-3.1400155731e-01	-1.0371616919e-02	-7.2406385427e+00	-1.0731435691e+01	-8.6432538970e-04	-4.3731252806e+00
1.5368000000e+02	-7.2406385427e+00	-3.1709890710e+00	-3.6055889713e+00	-2.4084565236e-01	-1.0543357450e-02	-7.2406385427e+00	-1.0864997507e+01	-8.9538761324e-04	-4.5197286938e+00
1.5370000000e+02	-7.2406385427e+00	-3.1711988435e+00	-3.6096588373e+00	-1.6590668766e-01	-1.0359145776e-02	-7.2406385427e+00	-1.0961499846e+01	-9.2076687978e-04	-4.6383059498e+00
1.5372000000e+02	-7.2406385427e+00	-3.1713997368e+00	-3.6122183958e+00	-8.9941248573e-02	-9.6186198071e-03	-7.2406385427e+00	-1.1020466474e+01	-9.4077523574e-04	-4.7305178075e+00
1.5374000000e+02	-7.2406385427e+00	-3.1715782987e+00	-3.6132546861e+00	-1.3705291139e-02	-8.0840053385e-03	-7.2406385427e+00	-1.1041909685e+01	-9.5575114814e-04	-4.7979802260e+00
1.5376000000e+02	-7.2406385427e+00	-3.1717161031e+00	-3.6127697782e+00	6.2055731040e-02	-5.5012274140e-03	-7.2406385427e+00	-1.1026341879e+01	-9.6587712962e-04	-4.8411603814e+00
1.5378000000e+02	-7.2406385427e+00	-3.1717898562e+00	-3.6107804638e+00	1.3661670560e-01	-1.6483414073e-03	-7.2406385427e+00	-1.0974765190e+01	-9.7088740133e-04	-4.8577985083e+00
1.5380000000e+02	-7.2406385427e+00	-3.1717794849e+00	-3.6073177570e+00	2.0928155019e-01	1.9934522413e-03	-7.2406385427e+00	-1.0888456802e+01	-9.4027471382e-04	-4.5873891406e+00
1.5382000000e+02	-7.2406385427e+00	-3.1717463714e+00	-3.6024263670e+00	2.7937080132e-01	9.0440614652e-04	-7.2406385427e+00	-1.0766999889e+01	-8.7821109243e-04	-4.3409656642e+00
1.5384000000e+02	-7.2406385427e+00	-3.1717378777e+00	-3.5961646734e+00	3.4619930942e-01	3.3660173175e-04	-7.2406385427e+00	-1.0610669894e+01	-8.6260858257e-04	-4.2945523364e+00
1.5386000000e+02	-7.2406385427e+00	-3.1717229241e+00	-3.5886044647e+00	4.0911925455e-01	1.1758480165e-03	-7.2406385427e+00	-1.0422038514e+01	-8.3544733987e-04	-4.1135629662e+00
1.5388000000e+02	-7.2406385427e+00	-3.1716954896e+00	-3.5798299214e+00	4.6753786935e-01	1.4364599938e-03	-7.2406385427e+00	-1.0203360796e+01	-7.8661878048e-04	-3.8573298632e+00
1.5390000000e+02	-7.2406385427e+00	-3.1716674314e+00	-3.5699366187e+00	5.2090787044e-01	1.3980095339e-03	-7.2406385427e+00	-9.9567296839e+00	-7.3799489766e-04	-3.6181997416e+00
1.5392000000e+02	-7.2406385427e+00	-3.1716375528e+00	-3.5590305848e+00	5.6873320745e-01	1.6262665492e-03	-7.2406385427e+00	-9.6848257986e+00	-6.8763844372e-04	-3.3570599027e+00
