# t	u	y	glucose	insulin	remote_insulin_effect	infusion_rate	meal_disturbance
# model_name=glucose_insulin_bergman, controlled_output=glucose_deviation, dt=0.1 sec, dt_sim=0.01 sec, input_type=random_steps, preg_blackbox_enabled=False, r_preg=-0.05, Gb=5.5, Ib=10, U0=0, U_gain=2.2, tau_pump=0.2, p1=0.025, p2=0.03, p3=0.0012, n=0.1, V_I=12, meal_amp=0.12, meal_time=45, meal_tau=14
1.8561000000e+03	4.5560087213e-02	-2.9677458300e+00	2.5322541700e+00	1.0956598804e+01	3.3315205915e-02	1.1500814490e+00	0.0000000000e+00
1.8562000000e+03	4.5560087213e-02	-2.9687616369e+00	2.5312383631e+00	1.0956616738e+01	3.3330030983e-02	1.1500814490e+00	0.0000000000e+00
1.8563000000e+03	4.5560087213e-02	-2.9697752721e+00	2.5302247279e+00	1.0956634494e+01	3.3344813781e-02	1.1500814490e+00	0.0000000000e+00
1.8564000000e+03	4.5560087213e-02	-2.9707867347e+00	2.5292132653e+00	1.0956652073e+01	3.3359554414e-02	1.1500814490e+00	0.0000000000e+00
1.8565000000e+03	4.5560087213e-02	-2.9717960236e+00	2.5282039764e+00	1.0956669477e+01	3.3374252987e-02	1.1500814490e+00	0.0000000000e+00
1.8566000000e+03	4.5560087213e-02	-2.9728031381e+00	2.5271968619e+00	1.0956686708e+01	3.3388909606e-02	1.1500814490e+00	0.0000000000e+00
1.8567000000e+03	4.5560087213e-02	-2.9738080772e+00	2.5261919228e+00	1.0956703768e+01	3.3403524374e-02	1.1500814490e+00	0.0000000000e+00
1.8568000000e+03	4.5560087213e-02	-2.9748108401e+00	2.5251891599e+00	1.0956720657e+01	3.3418097398e-02	1.1500814490e+00	0.0000000000e+00
1.8569000000e+03	4.5560087213e-02	-2.9758114262e+00	2.5241885738e+00	1.0956737379e+01	3.3432628783e-02	1.1500814490e+00	0.0000000000e+00
1.8570000000e+03	4.5560087213e-02	-2.9768098347e+00	2.5231901653e+00	1.0956753935e+01	3.3447118632e-02	1.1500814490e+00	0.0000000000e+00
1.8571000000e+03	4.5560087213e-02	-2.9778060650e+00	2.5221939350e+00	1.0956770325e+01	3.3461567050e-02	1.1500814490e+00	0.0000000000e+00
1.8572000000e+03	4.5560087213e-02	-2.9788001165e+00	2.5211998835e+00	1.0956786553e+01	3.3475974142e-02	1.1500814490e+00	0.0000000000e+00
1.8573000000e+03	4.5560087213e-02	-2.9797919887e+00	2.5202080113e+00	1.0956802619e+01	3.3490340013e-02	1.1500814490e+00	0.0000000000e+00
1.8574000000e+03	4.5560087213e-02	-2.9807816810e+00	2.5192183190e+00	1.0956818525e+01	3.3504664765e-02	1.1500814490e+00	0.0000000000e+00
1.8575000000e+03	4.5560087213e-02	-2.9817691932e+00	2.5182308068e+00	1.0956834273e+01	3.3518948505e-02	1.1500814490e+00	0.0000000000e+00
1.8576000000e+03	4.5560087213e-02	-2.9827545247e+00	2.5172454753e+00	1.0956849864e+01	3.3533191334e-02	1.1500814490e+00	0.0000000000e+00
1.8577000000e+03	4.5560087213e-02	-2.9837376753e+00	2.5162623247e+00	1.0956865300e+01	3.3547393359e-02	1.1500814490e+00	0.0000000000e+00
1.8578000000e+03	4.5560087213e-02	-2.9847186446e+00	2.5152813554e+00	1.0956880583e+01	3.3561554681e-02	1.1500814490e+00	0.0000000000e+00
1.8579000000e+03	4.5560087213e-02	-2.9856974325e+00	2.5143025675e+00	1.0956895713e+01	3.3575675405e-02	1.1500814490e+00	0.0000000000e+00
1.8580000000e+03	4.5560087213e-02	-2.9866740388e+00	2.5133259612e+00	1.0956910693e+01	3.3589755634e-02	1.1500814490e+00	0.0000000000e+00
1.8581000000e+03	4.5560087213e-02	-2.9876484633e+00	2.5123515367e+00	1.0956925524e+01	3.3603795472e-02	1.1500814490e+00	0.0000000000e+00
1.8582000000e+03	4.5560087213e-02	-2.9886207059e+00	2.5113792941e+00	1.0956940207e+01	3.3617795022e-02	1.1500814490e+00	0.0000000000e+00
1.8583000000e+03	4.5560087213e-02	-2.9895907666e+00	2.5104092334e+00	1.0956954745e+01	3.3631754386e-02	1.1500814490e+00	0.0000000000e+00
1.8584000000e+03	4.5560087213e-02	-2.9905586454e+00	2.5094413546e+00	1.0956969137e+01	3.3645673668e-02	1.1500814490e+00	0.0000000000e+00
1.8585000000e+03	4.5560087213e-02	-2.9915243424e+00	2.5084756576e+00	1.0956983387e+01	3.3659552971e-02	1.1500814490e+00	0.0000000000e+00
1.8586000000e+03	4.5560087213e-02	-2.9924878576e+00	2.5075121424e+00	1.0956997494e+01	3.3673392397e-02	1.1500814490e+00	0.0000000000e+00
1.8587000000e+03	4.5560087213e-02	-2.9934491912e+00	2.5065508088e+00	1.0957011461e+01	3.3687192050e-02	1.1500814490e+00	0.0000000000e+00
1.8588000000e+03	4.5560087213e-02	-2.9944083434e+00	2.5055916566e+00	1.0957025289e+01	3.3700952030e-02	1.1500814490e+00	0.0000000000e+00
1.8589000000e+03	4.5560087213e-02	-2.9953653144e+00	2.5046346856e+00	1.0957038980e+01	3.3714672441e-02	1.1500814490e+00	0.0000000000e+00
1.8590000000e+03	4.5560087213e-02	-2.9963201045e+00	2.5036798955e+00	1.0957052534e+01	3.3728353385e-02	1.1500814490e+00	0.0000000000e+00
1.8591000000e+03	4.5560087213e-02	-2.9972727141e+00	2.5027272859e+00	1.0957065954e+01	3.3741994963e-02	1.1500814490e+00	0.0000000000e+00
1.8592000000e+03	4.5560087213e-02	-2.9982231434e+00	2.5017768566e+00	1.0957079240e+01	3.3755597278e-02	1.1500814490e+00	0.0000000000e+00
1.8593000000e+03	4.5560087213e-02	-2.9991713929e+00	2.5008286071e+00	1.0957092394e+01	3.3769160431e-02	1.1500814490e+00	0.0000000000e+00
1.8594000000e+03	4.5560087213e-02	-3.0001174631e+00	2.4998825369e+00	1.0957105417e+01	3.3782684523e-02	1.1500814490e+00	0.0000000000e+00
1.8595000000e+03	4.5560087213e-02	-3.0010613544e+00	2.4989386456e+00	1.0957118310e+01	3.3796169657e-02	1.1500814490e+00	0.0000000000e+00
1.8596000000e+03	4.5560087213e-02	-3.0020030674e+00	2.4979969326e+00	1.0957131075e+01	3.3809615934e-02	1.1500814490e+00	0.0000000000e+00
1.8597000000e+03	4.5560087213e-02	-3.0029426026e+00	2.4970573974e+00	1.0957143713e+01	3.3823023453e-02	1.1500814490e+00	0.0000000000e+00
1.8598000000e+03	4.5560087213e-02	-3.0038799608e+00	2.4961200392e+00	1.0957156225e+01	3.3836392318e-02	1.1500814490e+00	0.0000000000e+00
1.8599000000e+03	4.5560087213e-02	-3.0048151424e+00	2.4951848576e+00	1.0957168613e+01	3.3849722627e-02	1.1500814490e+00	0.0000000000e+00
1.8600000000e+03	4.5560087213e-02	-3.0057481484e+00	2.4942518516e+00	1.0957180878e+01	3.3863014483e-02	1.1500814490e+00	0.0000000000e+00
1.8601000000e+03	4.5560087213e-02	-3.0066789793e+00	2.4933210207e+00	1.0957193020e+01	3.3876267984e-02	1.1500814490e+00	0.0000000000e+00
1.8602000000e+03	4.5560087213e-02	-3.0076076359e+00	2.4923923641e+00	1.0957205042e+01	3.3889483233e-02	1.1500814490e+00	0.0000000000e+00
1.8603000000e+03	4.5560087213e-02	-3.0085341192e+00	2.4914658808e+00	1.0957216944e+01	3.3902660328e-02	1.1500814490e+00	0.0000000000e+00
1.8604000000e+03	4.5560087213e-02	-3.0094584299e+00	2.4905415701e+00	1.0957228727e+01	3.3915799371e-02	1.1500814490e+00	0.0000000000e+00
1.8605000000e+03	4.5560087213e-02	-3.0103805690e+00	2.4896194310e+00	1.0957240394e+01	3.3928900460e-02	1.1500814490e+00	0.0000000000e+00
1.8606000000e+03	4.5560087213e-02	-3.0113005374e+00	2.4886994626e+00	1.0957251944e+01	3.3941963696e-02	1.1500814490e+00	0.0000000000e+00
1.8607000000e+03	4.5560087213e-02	-3.0122183360e+00	2.4877816640e+00	1.0957263380e+01	3.3954989178e-02	1.1500814490e+00	0.0000000000e+00
1.8608000000e+03	4.5560087213e-02	-3.0131339659e+00	2.4868660341e+00	1.0957274701e+01	3.3967977005e-02	1.1500814490e+00	0.0000000000e+00
1.8609000000e+03	4.5560087213e-02	-3.0140474282e+00	2.4859525718e+00	1.0957285910e+01	3.3980927277e-02	1.1500814490e+00	0.0000000000e+00
1.8610000000e+03	4.5560087213e-02	-3.0149587239e+00	2.4850412761e+00	1.0957297007e+01	3.3993840093e-02	1.1500814490e+00	0.0000000000e+00
1.8611000000e+03	4.5560087213e-02	-3.0158678541e+00	2.4841321459e+00	1.0957307994e+01	3.4006715551e-02	1.1500814490e+00	0.0000000000e+00
1.8612000000e+03	4.5560087213e-02	-3.0167748201e+00	2.4832251799e+00	1.0957318872e+01	3.4019553751e-02	1.1500814490e+00	0.0000000000e+00
1.8613000000e+03	4.5560087213e-02	-3.0176796229e+00	2.4823203771e+00	1.0957329641e+01	3.4032354791e-02	1.1500814490e+00	0.0000000000e+00
1.8614000000e+03	4.5560087213e-02	-3.0185822639e+00	2.4814177361e+00	1.0957340304e+01	3.4045118769e-02	1.1500814490e+00	0.0000000000e+00
1.8615000000e+03	4.5560087213e-02	-3.0194827443e+00	2.4805172557e+00	1.0957350860e+01	3.4057845784e-02	1.1500814490e+00	0.0000000000e+00
1.8616000000e+03	4.5560087213e-02	-3.0203810655e+00	2.4796189345e+00	1.0957361311e+01	3.4070535933e-02	1.1500814490e+00	0.0000000000e+00
1.8617000000e+03	4.5560087213e-02	-3.0212772287e+00	2.4787227713e+00	1.0957371658e+01	3.4083189315e-02	1.1500814490e+00	0.0000000000e+00
1.8618000000e+03	4.5560087213e-02	-3.0221712353e+00	2.4778287647e+00	1.0957381902e+01	3.4095806028e-02	1.1500814490e+00	0.0000000000e+00
1.8619000000e+03	4.5560087213e-02	-3.0230630867e+00	2.4769369133e+00	1.0957392045e+01	3.4108386168e-02	1.1500814490e+00	0.0000000000e+00
1.8620000000e+03	4.5560087213e-02	-3.0239527845e+00	2.4760472155e+00	1.0957402086e+01	3.4120929834e-02	1.1500814490e+00	0.0000000000e+00
1.8621000000e+03	4.5560087213e-02	-3.0248403300e+00	2.4751596700e+00	1.0957412027e+01	3.4133437122e-02	1.1500814490e+00	0.0000000000e+00
1.8622000000e+03	4.5560087213e-02	-3.0257257247e+00	2.4742742753e+00	1.0957421870e+01	3.4145908130e-02	1.1500814490e+00	0.0000000000e+00
1.8623000000e+03	4.5560087213e-02	-3.0266089703e+00	2.4733910297e+00	1.0957431614e+01	3.4158342954e-02	1.1500814490e+00	0.0000000000e+00
1.8624000000e+03	4.5560087213e-02	-3.0274900682e+00	2.4725099318e+00	1.0957441262e+01	3.4170741692e-02	1.1500814490e+00	0.0000000000e+00
1.8625000000e+03	4.5560087213e-02	-3.0283690201e+00	2.4716309799e+00	1.0957450814e+01	3.4183104439e-02	1.1500814490e+00	0.0000000000e+00
1.8626000000e+03	4.5560087213e-02	-3.0292458277e+00	2.4707541723e+00	1.0957460270e+01	3.4195431293e-02	1.1500814490e+00	0.0000000000e+00
1.8627000000e+03	4.5560087213e-02	-3.0301204925e+00	2.4698795075e+00	1.0957469633e+01	3.4207722348e-02	1.1500814490e+00	0.0000000000e+00
1.8628000000e+03	4.5560087213e-02	-3.0309930163e+00	2.4690069837e+00	1.0957478902e+01	3.4219977702e-02	1.1500814490e+00	0.0000000000e+00
1.8629000000e+03	4.5560087213e-02	-3.0318634008e+00	2.4681365992e+00	1.0957488079e+01	3.4232197451e-02	1.1500814490e+00	0.0000000000e+00
1.8630000000e+03	4.5560087213e-02	-3.0327316477e+00	2.4672683523e+00	1.0957497165e+01	3.4244381689e-02	1.1500814490e+00	0.0000000000e+00
1.8631000000e+03	4.5560087213e-02	-3.0335977590e+00	2.4664022410e+00	1.0957506160e+01	3.4256530512e-02	1.1500814490e+00	0.0000000000e+00
1.8632000000e+03	4.5560087213e-02	-3.0344617363e+00	2.4655382637e+00	1.0957515066e+01	3.4268644016e-02	1.1500814490e+00	0.0000000000e+00
1.8633000000e+03	4.5560087213e-02	-3.0353235815e+00	2.4646764185e+00	1.0957523883e+01	3.4280722295e-02	1.1500814490e+00	0.0000000000e+00
1.8634000000e+03	4.5560087213e-02	-3.0361832966e+00	2.4638167034e+00	1.0957532613e+01	3.4292765446e-02	1.1500814490e+00	0.0000000000e+00
1.8635000000e+03	4.5560087213e-02	-3.0370408833e+00	2.4629591167e+00	1.0957541256e+01	3.4304773561e-02	1.1500814490e+00	0.0000000000e+00
1.8636000000e+03	4.5560087213e-02	-3.0378963437e+00	2.4621036563e+00	1.0957549812e+01	3.4316746737e-02	1.1500814490e+00	0.0000000000e+00
1.8637000000e+03	4.5560087213e-02	-3.0387496798e+00	2.4612503202e+00	1.0957558284e+01	3.4328685067e-02	1.1500814490e+00	0.0000000000e+00
1.8638000000e+03	4.5560087213e-02	-3.0396008934e+00	2.4603991066e+00	1.0957566671e+01	3.4340588646e-02	1.1500814490e+00	0.0000000000e+00
1.8639000000e+03	4.5560087213e-02	-3.0404499867e+00	2.4595500133e+00	1.0957574975e+01	3.4352457568e-02	1.1500814490e+00	0.0000000000e+00
1.8640000000e+03	4.5560087213e-02	-3.0412969617e+00	2.4587030383e+00	1.0957583196e+01	3.4364291926e-02	1.1500814490e+00	0.0000000000e+00
1.8641000000e+03	4.5560087213e-02	-3.0421418204e+00	2.4578581796e+00	1.0957591335e+01	3.4376091814e-02	1.1500814490e+00	0.0000000000e+00
1.8642000000e+03	4.5560087213e-02	-3.0429845650e+00	2.4570154350e+00	1.0957599394e+01	3.4387857327e-02	1.1500814490e+00	0.0000000000e+00
1.8643000000e+03	4.5560087213e-02	-3.0438251975e+00	2.4561748025e+00	1.0957607372e+01	3.4399588556e-02	1.1500814490e+00	0.0000000000e+00
1.8644000000e+03	4.5560087213e-02	-3.0446637202e+00	2.4553362798e+00	1.0957615271e+01	3.4411285596e-02	1.1500814490e+00	0.0000000000e+00
1.8645000000e+03	4.5560087213e-02	-3.0455001353e+00	2.4544998647e+00	1.0957623091e+01	3.4422948538e-02	1.1500814490e+00	0.0000000000e+00
1.8646000000e+03	4.5560087213e-02	-3.0463344448e+00	2.4536655552e+00	1.0957630833e+01	3.4434577477e-02	1.1500814490e+00	0.0000000000e+00
1.8647000000e+03	4.5560087213e-02	-3.0471666511e+00	2.4528333489e+00	1.0957638499e+01	3.4446172504e-02	1.1500814490e+00	0.0000000000e+00
1.8648000000e+03	4.5560087213e-02	-3.0479967564e+00	2.4520032436e+00	1.0957646088e+01	3.4457733712e-02	1.1500814490e+00	0.0000000000e+00
1.8649000000e+03	4.5560087213e-02	-3.0488247631e+00	2.4511752369e+00	1.0957653601e+01	3.4469261194e-02	1.1500814490e+00	0.0000000000e+00
1.8650000000e+03	4.5560087213e-02	-3.0496506733e+00	2.4503493267e+00	1.0957661040e+01	3.4480755040e-02	1.1500814490e+00	0.0000000000e+00
1.8651000000e+03	4.5560087213e-02	-3.0504744895e+00	2.4495255105e+00	1.0957668405e+01	3.4492215344e-02	1.1500814490e+00	0.0000000000e+00
1.8652000000e+03	4.5560087213e-02	-3.0512962139e+00	2.4487037861e+00	1.0957675696e+01	3.4503642196e-02	1.1500814490e+00	0.0000000000e+00
1.8653000000e+03	4.5560087213e-02	-3.0521158490e+00	2.4478841510e+00	1.0957682915e+01	3.4515035688e-02	1.1500814490e+00	0.0000000000e+00
1.8654000000e+03	4.5560087213e-02	-3.0529333972e+00	2.4470666028e+00	1.0957690062e+01	3.4526395912e-02	1.1500814490e+00	0.0000000000e+00
1.8655000000e+03	4.5560087213e-02	-3.0537488609e+00	2.4462511391e+00	1.0957697138e+01	3.4537722958e-02	1.1500814490e+00	0.0000000000e+00
1.8656000000e+03	4.5560087213e-02	-3.0545622426e+00	2.4454377574e+00	1.0957704144e+01	3.4549016918e-02	1.1500814490e+00	0.0000000000e+00
1.8657000000e+03	4.5560087213e-02	-3.0553735446e+00	2.4446264554e+00	1.0957711080e+01	3.4560277881e-02	1.1500814490e+00	0.0000000000e+00
1.8658000000e+03	4.5560087213e-02	-3.0561827696e+00	2.4438172304e+00	1.0957717947e+01	3.4571505940e-02	1.1500814490e+00	0.0000000000e+00
1.8659000000e+03	4.5560087213e-02	-3.0569899200e+00	2.4430100800e+00	1.0957724745e+01	3.4582701183e-02	1.1500814490e+00	0.0000000000e+00
1.8660000000e+03	4.5560087213e-02	-3.0577949984e+00	2.4422050016e+00	1.0957731476e+01	3.4593863701e-02	1.1500814490e+00	0.0000000000e+00
1.8661000000e+03	4.5560087213e-02	-3.0585980073e+00	2.4414019927e+00	1.0957738140e+01	3.4604993585e-02	1.1500814490e+00	0.0000000000e+00
1.8662000000e+03	4.5560087213e-02	-3.0593989493e+00	2.4406010507e+00	1.0957744738e+01	3.4616090923e-02	1.1500814490e+00	0.0000000000e+00
1.8663000000e+03	4.5560087213e-02	-3.0601978270e+00	2.4398021730e+00	1.0957751270e+01	3.4627155806e-02	1.1500814490e+00	0.0000000000e+00
1.8664000000e+03	4.5560087213e-02	-3.0609946430e+00	2.4390053570e+00	1.0957757737e+01	3.4638188323e-02	1.1500814490e+00	0.0000000000e+00
1.8665000000e+03	4.5560087213e-02	-3.0617894000e+00	2.4382106000e+00	1.0957764139e+01	3.4649188563e-02	1.1500814490e+00	0.0000000000e+00
1.8666000000e+03	4.5560087213e-02	-3.0625821007e+00	2.4374178993e+00	1.0957770478e+01	3.4660156615e-02	1.1500814490e+00	0.0000000000e+00
1.8667000000e+03	4.5560087213e-02	-3.0633727476e+00	2.4366272524e+00	1.0957776754e+01	3.4671092568e-02	1.1500814490e+00	0.0000000000e+00
1.8668000000e+03	4.5560087213e-02	-3.0641613436e+00	2.4358386564e+00	1.0957782968e+01	3.4681996510e-02	1.1500814490e+00	0.0000000000e+00
1.8669000000e+03	4.5560087213e-02	-3.0649478914e+00	2.4350521086e+00	1.0957789119e+01	3.4692868530e-02	1.1500814490e+00	0.0000000000e+00
1.8670000000e+03	4.5560087213e-02	-3.0657323936e+00	2.4342676064e+00	1.0957795210e+01	3.4703708717e-02	1.1500814490e+00	0.0000000000e+00
1.8671000000e+03	4.5560087213e-02	-3.0665148531e+00	2.4334851469e+00	1.0957801239e+01	3.4714517158e-02	1.1500814490e+00	0.0000000000e+00
1.8672000000e+03	4.5560087213e-02	-3.0672952727e+00	2.4327047273e+00	1.0957807209e+01	3.4725293941e-02	1.1500814490e+00	0.0000000000e+00
1.8673000000e+03	4.5560087213e-02	-3.0680736551e+00	2.4319263449e+00	1.0957813120e+01	3.4736039153e-02	1.1500814490e+00	0.0000000000e+00
1.8674000000e+03	4.5560087213e-02	-3.0688500031e+00	2.4311499969e+00	1.0957818971e+01	3.4746752884e-02	1.1500814490e+00	0.0000000000e+00
1.8675000000e+03	4.5560087213e-02	-3.0696243196e+00	2.4303756804e+00	1.0957824765e+01	3.4757435218e-02	1.1500814490e+00	0.0000000000e+00
1.8676000000e+03	4.5560087213e-02	-3.0703966075e+00	2.4296033925e+00	1.0957830500e+01	3.4768086245e-02	1.1500814490e+00	0.0000000000e+00
1.8677000000e+03	4.5560087213e-02	-3.0711668696e+00	2.4288331304e+00	1.0957836179e+01	3.4778706050e-02	1.1500814490e+00	0.0000000000e+00
1.8678000000e+03	4.5560087213e-02	-3.0719351088e+00	2.4280648912e+00	1.0957841801e+01	3.4789294720e-02	1.1500814490e+00	0.0000000000e+00
1.8679000000e+03	4.5560087213e-02	-3.0727013280e+00	2.4272986720e+00	1.0957847367e+01	3.4799852343e-02	1.1500814490e+00	0.0000000000e+00
1.8680000000e+03	4.5560087213e-02	-3.0734655302e+00	2.4265344698e+00	1.0957852878e+01	3.4810379003e-02	1.1500814490e+00	0.0000000000e+00
1.8681000000e+03	4.5560087213e-02	-3.0742277183e+00	2.4257722817e+00	1.0957858334e+01	3.4820874788e-02	1.1500814490e+00	0.0000000000e+00
1.8682000000e+03	4.5560087213e-02	-3.0749878952e+00	2.4250121048e+00	1.0957863736e+01	3.4831339783e-02	1.1500814490e+00	0.0000000000e+00
1.8683000000e+03	4.5560087213e-02	-3.0757460639e+00	2.4242539361e+00	1.0957869084e+01	3.4841774074e-02	1.1500814490e+00	0.0000000000e+00
1.8684000000e+03	4.5560087213e-02	-3.0765022275e+00	2.4234977725e+00	1.0957874378e+01	3.4852177747e-02	1.1500814490e+00	0.0000000000e+00
1.8685000000e+03	4.5560087213e-02	-3.0772563888e+00	2.4227436112e+00	1.0957879620e+01	3.4862550887e-02	1.1500814490e+00	0.0000000000e+00
1.8686000000e+03	4.5560087213e-02	-3.0780085510e+00	2.4219914490e+00	1.0957884810e+01	3.4872893579e-02	1.1500814490e+00	0.0000000000e+00
1.8687000000e+03	4.5560087213e-02	-3.0787587171e+00	2.4212412829e+00	1.0957889948e+01	3.4883205908e-02	1.1500814490e+00	0.0000000000e+00
1.8688000000e+03	4.5560087213e-02	-3.0795068901e+00	2.4204931099e+00	1.0957895036e+01	3.4893487959e-02	1.1500814490e+00	0.0000000000e+00
1.8689000000e+03	4.5560087213e-02	-3.0802530731e+00	2.4197469269e+00	1.0957900072e+01	3.4903739817e-02	1.1500814490e+00	0.0000000000e+00
1.8690000000e+03	4.5560087213e-02	-3.0809972692e+00	2.4190027308e+00	1.0957905058e+01	3.4913961566e-02	1.1500814490e+00	0.0000000000e+00
1.8691000000e+03	4.5560087213e-02	-3.0817394815e+00	2.4182605185e+00	1.0957909995e+01	3.4924153290e-02	1.1500814490e+00	0.0000000000e+00
1.8692000000e+03	4.5560087213e-02	-3.0824797130e+00	2.4175202870e+00	1.0957914883e+01	3.4934315073e-02	1.1500814490e+00	0.0000000000e+00
